Technology,ISORTO,Plant Code,Nameplate Capacity (MW),LAT,LON,PLHTIAN,PLNGENAN,FC,MC
Gas,PJM,60368.0,244.8,40.839014,-76.825517,53839112.518,7736716.0,3.36,23.38193854608079
Gas,PJM,60368.0,244.8,40.839014,-76.825517,53839112.518,7736716.0,3.36,23.38193854608079
Gas,PJM,60368.0,460.0,40.839014,-76.825517,53839112.518,7736716.0,3.36,23.38193854608079
Gas,PJM,60368.0,244.8,40.839014,-76.825517,53839112.518,7736716.0,3.36,23.38193854608079
Gas,PJM,50094.0,6.0,40.2167,-74.7667,641.197,91.98,3.36,23.42272146118721
Gas,PJM,10030.0,50.0,39.149549,-75.547335,627568.556,89817.0,3.36,23.476962581248536
Gas,PJM,10030.0,50.0,39.149549,-75.547335,627568.556,89817.0,3.36,23.476962581248536
Gas,PJM,10030.0,18.0,39.149549,-75.547335,627568.556,89817.0,3.36,23.476962581248536
Gas,PJM,55667.0,228.6,40.801924,-75.107563,30734566.922,4392264.0,3.36,23.511370185835823
Gas,PJM,55667.0,211.5,40.801924,-75.107563,30734566.922,4392264.0,3.36,23.511370185835823
Gas,PJM,55667.0,211.5,40.801924,-75.107563,30734566.922,4392264.0,3.36,23.511370185835823
Gas,PJM,55193.0,228.0,40.4219,-75.9356,29223393.866,4166082.0,3.36,23.569052022922254
Gas,PJM,55193.0,250.0,40.4219,-75.9356,29223393.866,4166082.0,3.36,23.569052022922254
Gas,PJM,55193.0,250.0,40.4219,-75.9356,29223393.866,4166082.0,3.36,23.569052022922254
Gas,PJM,56807.0,152.0,37.695556,-78.285278,21211370.398,3023135.0,3.36,23.574932822146547
Gas,PJM,56807.0,145.0,37.695556,-78.285278,21211370.398,3023135.0,3.36,23.574932822146547
Gas,PJM,56807.0,262.0,37.695556,-78.285278,21211370.398,3023135.0,3.36,23.574932822146547
Gas,PJM,55188.0,191.2,41.712216,-90.279679,5404750.709,770247.0,3.36,23.576803781436343
Gas,PJM,55188.0,210.0,41.712216,-90.279679,5404750.709,770247.0,3.36,23.576803781436343
Gas,PJM,55188.0,210.0,41.712216,-90.279679,5404750.709,770247.0,3.36,23.576803781436343
Gas,PJM,55701.0,190.4,41.377116,-83.161388,23672527.668,3372146.0,3.36,23.587262521990446
Gas,PJM,55701.0,358.7,41.377116,-83.161388,23672527.668,3372146.0,3.36,23.587262521990446
Gas,PJM,55701.0,190.4,41.377116,-83.161388,23672527.668,3372146.0,3.36,23.587262521990446
Gas,PJM,58260.0,297.5,36.765,-77.713889,44523901.817,6337633.0,3.36,23.60507623352756
Gas,PJM,58260.0,297.5,36.765,-77.713889,44523901.817,6337633.0,3.36,23.60507623352756
Gas,PJM,58260.0,579.7,36.765,-77.713889,44523901.817,6337633.0,3.36,23.60507623352756
Gas,PJM,58260.0,297.5,36.765,-77.713889,44523901.817,6337633.0,3.36,23.60507623352756
Gas,PJM,55503.0,399.0,39.5333,-81.7178,38137179.119,5425452.0,3.36,23.61847857834518
Gas,PJM,55503.0,174.2,39.5333,-81.7178,38137179.119,5425452.0,3.36,23.61847857834518
Gas,PJM,55503.0,174.2,39.5333,-81.7178,38137179.119,5425452.0,3.36,23.61847857834518
Gas,PJM,55503.0,174.2,39.5333,-81.7178,38137179.119,5425452.0,3.36,23.61847857834518
